phi,T (K),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
1.3,2057.3003096230777,0.04405609503687292,0.0004996104030018641,1.8741255953450746e-06,3.34010640464536e-06,0.00022958076386176942,0.18316195347762484,1.2133726808462406e-09,7.527002141558538e-10,1.3896684266730016e-16,1.2751994327419251e-16,3.318272108952975e-15,1.7093403930256089e-16,2.1848573903600924e-13,9.870270948151673e-13,0.060888105460107304,0.052903307677416335,9.656750941341064e-09,1.1012764904464242e-09,7.89638792518967e-15,1.1026513497901665e-16,5.475715917495114e-15,2.376542238583525e-20,9.286012662621768e-17,1.852572995801814e-21,2.0345437032600833e-20,5.821457858101586e-25,3.6292102282636813e-25,5.298808418840422e-17,6.638046576586126e-16,3.619398996939793e-19,1.6434405600624758e-09,1.6413599659764412e-09,4.8401386186786615e-09,1.4069566000814077e-07,8.183125175818572e-10,3.266554942073556e-05,2.0569451800390564e-10,1.6829356829389578e-09,1.903260492346155e-09,1.43666242586913e-12,5.5168375467865665e-09,3.323061534726728e-15,8.15961446454342e-20,6.433078612375257e-16,1.658017397663037e-11,8.862491731452873e-09,3.31064821991053e-11,0.6582232868131113,0.0,5.198822882943775e-37,3.081550691223977e-37,7.142690584717511e-21,1.1577963906306012e-20
1.4000000000000001,1979.7788871457449,0.06275121524302499,0.00035464815725796576,3.9612846212892976e-07,4.802788257504939e-07,9.545173599085194e-05,0.1758760697117103,2.042168395354245e-10,2.129301368680156e-10,6.543299008427732e-17,9.525388388100289e-17,4.796069981371626e-15,2.2711126922496435e-16,6.635255453264001e-13,5.945645701887141e-12,0.0736172820798032,0.04580906227191665,9.86415871713553e-09,1.907169969702928e-09,1.3139253006611276e-14,1.712793406460134e-16,1.6893116651319506e-14,4.6330207819105505e-20,4.703838446949912e-16,9.674290845887882e-21,2.24549982424678e-19,6.628588331109947e-24,7.863032354621494e-24,9.619419106199399e-17,2.4114920516370876e-15,9.71062080722818e-19,5.406500821959845e-10,8.541214561430891e-10,4.4330261080380605e-09,2.676891094979693e-07,5.390912839758971e-10,9.919143359453577e-06,2.6907034426144453e-11,5.073689876940058e-10,6.67392975228388e-10,1.2797822641137354e-12,1.1808170400290816e-08,6.557592728235778e-15,7.967223467431534e-20,4.716561052796456e-16,1.8794207840914246e-11,1.267913893918208e-08,2.223465556471736e-11,0.6414851632672331,0.0,2.144886642485771e-35,2.4281504920428546e-35,2.6518681341012396e-20,7.975954969616363e-20
1.5000000000000002,1904.795087010183,0.08210548556321032,0.00023590398455304804,8.578677615932991e-08,7.633228914654681e-08,3.982836443857393e-05,0.16730525047183173,3.638488320366801e-11,6.206990371893551e-11,2.54562116477344e-17,5.707208916419842e-17,5.4426374394588715e-15,2.3603702460365245e-16,1.556256483774292e-12,2.716809177936937e-11,0.08416528162317626,0.04060932359046982,8.994530727419757e-09,2.8723801202303637e-09,1.804999140869524e-14,2.1913039977690814e-16,4.208445706281817e-14,6.465337234586816e-20,1.6931393374296498e-15,3.417815749797912e-20,1.6497520900603488e-18,4.785152421761106e-23,1.0578163436598634e-22,1.3673865433793712e-16,6.7332915695275724e-15,1.9766797714721085e-18,1.6946862915870477e-10,4.1086478587134583e-10,3.6610464065112915e-09,4.513510336253338e-07,3.3212789378118794e-10,3.1379733305600716e-06,3.879053004656856e-12,1.596330096517663e-10,2.3361718634342676e-10,9.69807981933714e-13,2.127507641122938e-08,1.0322223160307041e-14,6.331270332796916e-20,3.0477234228649854e-16,1.9129503072407514e-11,1.6468393906248606e-08,1.3781972836333454e-11,0.6255351202167267,0.0,4.599058530690441e-34,9.741015749025839e-34,7.204291447425877e-20,3.9333596590348274e-19
1.6,1832.339206989079,0.10159657238206554,0.00014910390222800407,1.8506800570885066e-08,1.2693873294061593e-08,1.646314695106418e-05,0.15803836731289556,6.591173434582426e-12,1.8178084577306618e-11,8.586620879937791e-18,2.9213286456134455e-17,5.2437881256126636e-15,2.0747597214139456e-16,3.0952164074245403e-12,1.0498058512132198e-10,0.09312607511928549,0.03673326780861274,7.599565689708248e-09,3.964349719455517e-09,2.1880390214643688e-14,2.46774599516485e-16,9.186391604836113e-14,7.23448420134206e-20,4.9269553084273955e-15,9.428035066097943e-20,9.455452533771794e-18,2.6036659664843953e-22,1.0665620153265972e-21,1.6606657441851734e-16,1.600867009729353e-14,3.380899531903445e-18,5.054421233955648e-11,1.8517884612012184e-10,2.8050745857574424e-09,7.045754117758508e-07,1.9402019043287306e-10,1.0059930941628867e-06,5.833845459537299e-13,5.0988154042861265e-11,8.056282554347377e-11,6.565494807549018e-13,3.4415078214987404e-08,1.4021160998869511e-14,4.3631665105518935e-20,1.8010338763201352e-16,1.8151223338614845e-11,2.016793063556627e-08,8.063779061772743e-12,0.6103383388850339,0.0,6.596695720628713e-33,2.5999643359333046e-32,1.6094768603142723e-19,1.5843464742395753e-18
1.7000000000000002,1762.2657368982434,0.12090768874877515,9.015024621765588e-05,3.900870143809183e-09,2.1332936557071782e-09,6.67906436571197e-06,0.14844312588011596,1.1823124805984635e-12,5.259326204948289e-12,2.5687677563506046e-18,1.3190501060241234e-17,4.4737927319816154e-15,1.608273312134279e-16,5.501441535744102e-12,3.6522315294411724e-10,0.10090866914069582,0.03379166630458334,6.0641564258976154e-09,5.159944914959134e-09,2.4271821308995347e-14,2.536259000114393e-16,1.8403080240764857e-13,6.896669763132316e-20,1.2452376122122954e-14,2.198942247102986e-19,4.6259152557273376e-17,1.1776662450237815e-21,8.97868134535797e-21,1.8048196613854714e-16,3.4294184221961555e-14,5.136211753024225e-18,1.4290138242916266e-11,7.8636916447835e-11,2.024761196559589e-09,1.0447396746416572e-06,1.0816640890562377e-10,3.209572848402353e-07,8.837651274551274e-14,1.6237861257430374e-11,2.7102405230303514e-11,4.070684748276785e-13,5.1799579037304934e-08,1.7161547884807014e-14,2.6953647990685828e-20,9.910536985742814e-17,1.6371613248852926e-11,2.3765241832499942e-08,4.4979323312143754e-12,0.5958505594271973,0.0,7.304454587061221e-32,5.381979443434401e-31,3.153525947477051e-19,5.614759251907118e-18
1.8,1694.4224330532277,0.13985423246245712,5.230744221913373e-05,7.918259469345171e-10,3.536436660387453e-10,2.640423182072048e-06,0.13874653643478005,2.0604439485684484e-13,1.4847991851797764e-12,6.890306680454802e-19,5.345450132024852e-18,3.463903966466498e-15,1.1263436727843244e-16,9.02415721193763e-12,1.1900927079813317e-09,0.10779013999128015,0.0315250211229096,4.6182498712395156e-09,6.443727462940947e-09,2.51766482601023e-14,2.4301859334481556e-16,3.4818663648356293e-13,5.802482834679559e-20,2.8557327631289324e-14,4.551502319278657e-19,2.0431958276922885e-16,4.7052408966399145e-21,6.754562461570172e-20,1.8030748881465758e-16,6.85038109455767e-14,7.163595218571483e-18,3.812770496358244e-12,3.1523128550706564e-11,1.3889626057355599e-09,1.4956482122337272e-06,5.771834202574097e-11,1.0059443018893655e-07,1.3158911760895511e-14,5.089828549841081e-12,8.825072843008556e-12,2.3428957842302384e-13,7.413667116792712e-08,1.942439107007306e-14,1.5205897374705402e-20,5.125311804469398e-17,1.4191566990669905e-11,2.7270633457260984e-08,2.402216455922802e-12,0.5820274095517028,0.0,6.825904016744069e-31,9.514210759188837e-30,5.634020667161839e-19,1.8331005744126216e-17
1.9000000000000001,1628.6722391917074,0.1583331227231953,2.9161707293620703e-05,1.5297927975973714e-10,5.6777730533245806e-11,1.0109804462925283e-06,0.12908814229468388,3.436761641164502e-14,4.049990058822284e-13,1.6647940665892912e-19,1.9624472108931432e-18,2.470667389680065e-15,7.231627440959753e-17,1.3951036218674344e-11,3.730951157020107e-09,0.11396053168425742,0.02975910577300838,3.3766535543602942e-09,7.806041409509375e-09,2.4752271631854837e-14,2.1997789402466129e-16,6.340975808893688e-13,4.4029152413799346e-20,6.115315879098251e-14,8.627986734615916e-19,8.45909278976002e-16,1.7290099481807275e-20,4.754559848650312e-19,1.683446976912869e-16,1.3048259919138428e-13,9.367702917055765e-18,9.553357823473416e-13,1.1926415758578037e-11,9.100514311316758e-10,2.090049450034904e-06,2.950599862457244e-11,3.066068988562481e-08,1.8901222053760926e-15,1.554668743085274e-12,2.7626041403544936e-12,1.2611301570557012e-13,1.0233215786191493e-07,2.066838068207087e-14,7.918511777618142e-21,2.502556265606329e-17,1.1899719648199669e-11,3.0704924344548517e-08,1.2302053480265286e-12,0.5688266549812101,0.0,5.7135602424548995e-30,1.53308214896754e-28,9.411579409325216e-19,5.684797477759155e-17
2.0,1564.8936375986677,0.17629079476281484,1.5620455411100794e-05,2.7840992563905824e-11,8.696782115129718e-12,3.728289708208544e-07,0.11955331076920296,5.416984010375935e-15,1.0581052810765561e-13,3.6259331129109434e-20,6.5563110710114735e-19,1.6384742854129557e-15,4.294322507657351e-17,2.0622814557612456e-11,1.1473196323017848e-08,0.11955334881617212,0.028374722283732324,2.3780429179896487e-09,9.241539192670617e-09,2.326779948407931e-14,1.8970123531395597e-16,1.1264231648708129e-12,3.054674729942941e-20,1.2473905734662691e-13,1.5305481193925094e-18,3.371909582417773e-15,6.012269509378962e-20,3.237196113005682e-18,1.484486934252038e-16,2.4070031932745346e-13,1.1648336368802219e-17,2.2359785466395918e-13,4.25174085535668e-12,5.710247788436184e-10,2.8731769563734083e-06,1.4444826079306437e-11,9.010695772073012e-09,2.579009373308333e-16,4.588431955192702e-13,8.261643407034255e-13,6.373334152904988e-14,1.375626508186501e-07,2.0900746873349302e-14,3.829431427764892e-21,1.1557854710317626e-17,9.689309430480103e-12,3.4094111264782056e-08,6.039928322533295e-13,0.5562087524861025,0.0,4.469019038060855e-29,2.3602550966578322e-27,1.4954428676856532e-18,1.711404519953193e-16
2.1,1502.9777287004554,0.19370356785773307,8.031249720018115e-06,4.726829506184871e-12,1.2541555590911803e-12,1.31712876667488e-07,0.11019371608669075,7.974656369294424e-16,2.626455833952397e-14,7.105742389339838e-21,1.9959344898376199e-19,1.0159608267439505e-15,2.370747233147541e-17,2.945343657068297e-11,3.512565427457825e-08,0.12466514929349956,0.027288293787849905,1.6157193811433611e-09,1.0748168602048849e-08,2.1033689007216536e-14,1.5669420696511757e-16,1.971113878293775e-12,1.9546479868689417e-20,2.4592897812913536e-13,2.5804711120746842e-18,1.3206364879589216e-14,2.0208017520380625e-19,2.186938117841129e-17,1.2448989869236217e-16,4.3495102988618013e-13,1.3908813027225087e-17,4.86003439737845e-14,1.4243987007526975e-12,3.434978833479144e-10,3.907902836556072e-06,6.7629278539986425e-12,2.533573915999091e-09,3.297408697432045e-17,1.298563595805543e-13,2.345614913649539e-13,3.0286329008037724e-14,1.8137413967156657e-07,2.0236179144074792e-14,1.7250117008088364e-21,5.048924148127796e-18,7.678467477741669e-12,3.746729120957677e-08,2.8393730926372256e-13,0.5441369328459856,0.0,3.3722769422451114e-28,3.5995817159399056e-26,2.288019199937684e-18,5.083982688171574e-16
2.2,1442.825723814094,0.21056555197509993,3.956757702136888e-06,7.414964134842809e-13,1.6817118926145507e-13,4.4330962923261204e-08,0.10104006698593986,1.0841406603558304e-16,6.144487327191952e-15,1.2481476180265456e-21,5.531543769997092e-20,5.90864329521238e-16,1.2199775776898278e-17,4.095817921378635e-11,1.0836280922485101e-07,0.12936808849365236,0.026439468647040033,1.0595222277314124e-09,1.2326510852226887e-08,1.835369227072037e-14,1.2438929731830257e-16,3.423632116933048e-12,1.1598501841118283e-20,4.739619328729058e-13,4.18331735965991e-18,5.1656682675140524e-14,6.675761383135952e-19,1.4966474646174369e-16,9.972991925797898e-17,7.767617641050071e-13,1.6061973164910148e-17,9.747033810092505e-15,4.468266273879446e-13,1.9807806540078689e-10,5.282367023312779e-06,3.021734452821093e-12,6.764924950640007e-10,3.899838475378637e-18,3.4982215625626523e-14,6.282075596032799e-14,1.3532306529692327e-14,2.3582255591842372e-07,1.885520377395392e-14,7.244576066002005e-22,2.083406761104661e-18,5.92905531516923e-12,4.085615025890355e-08,1.2753899324293854e-13,0.5325771410841742,0.0,2.518106353012883e-27,5.600761438469535e-25,3.401763975886211e-18,1.5098568156817056e-15
2.3,1384.3473315024744,0.22688093204569496,1.8635623146120162e-06,1.064123390296742e-13,2.0711702263209967e-14,1.41326466560746e-08,0.09211026968170158,1.3454546753937806e-17,1.3435728686873715e-15,1.9544251090219497e-22,1.3918164775388372e-20,3.2274845861770295e-16,5.856589107050617e-18,5.579381189547721e-11,3.4037331618332046e-07,0.13371811401600356,0.025783028893509585,6.702888535896234e-10,1.3979360839870056e-08,1.5495205224967447e-14,9.507970793591617e-17,5.938869928254588e-12,6.4021733399689874e-21,9.011617860099001e-13,6.580849811034381e-18,2.0460930903885216e-13,2.197745364363992e-18,1.0562840959646583e-15,7.654187513427781e-17,1.3809223091187002e-12,1.803441456440315e-17,1.7908633072819934e-15,1.306641830554474e-13,1.0938521151322636e-10,7.121421563534924e-06,1.2848693991165628e-12,1.7024468987532127e-10,4.212232962453817e-19,8.904487703301126e-15,1.5763248942413276e-14,5.6779122541402075e-15,3.036804535671298e-07,1.6967665116333595e-14,2.834767452736067e-22,8.101641134482177e-19,4.462635916591728e-12,4.4295328929696096e-08,5.458723853821456e-14,0.5214979528978358,0.0,1.9009038686014262e-26,9.120214511693429e-24,4.949935346360489e-18,4.5323890027660245e-15
2.4,1327.4603433315524,0.24265851638980393,8.366097765371401e-07,1.3824627324137457e-14,2.3134137399087867e-15,4.240865638365455e-09,0.08341504054533744,1.505913487193543e-18,2.721705222241462e-16,2.7094337512060106e-23,3.1662488081645633e-21,1.655847959016167e-16,2.6212535957772257e-18,7.481710639020452e-11,1.0988142091921917e-06,0.13776047481155856,0.02528338127479526,4.0863213931113943e-10,1.571144981608061e-08,1.2673730029034344e-14,7.003638212667565e-17,1.0342536805527087e-11,3.2923166408269967e-21,1.7038525143084183e-12,1.0121597524939863e-17,8.309615462030725e-13,7.297888704997135e-18,7.813946785277984e-15,5.637791002732243e-17,2.459277935430844e-12,1.9769351526141748e-17,2.9906181378133133e-16,3.543193173308032e-14,5.7746337953471375e-11,9.603996444669955e-06,5.181409476894199e-13,4.006383158160239e-11,4.1005058417201355e-20,2.1252478622688093e-15,3.678553601159153e-15,2.2321690724291977e-15,3.8874717836666147e-07,1.4783742894077588e-14,1.0315659191014096e-22,2.9592084394406357e-19,3.273412288899601e-12,4.7823108476158624e-08,2.2187005009563308e-14,0.5108705904349529,0.0,1.4785619994481349e-25,1.5907533325168576e-22,7.09033184579508e-18,1.3887561763179761e-14
